Date,DIA,EEM,IAU,QQQ,SMH,SPY,TQQQ,VOO,VTI,VWO,XLE,XLF,XLK,XLV,XLY
2018-07-19,219.18850708007812,37.206764221191406,23.459999084472656,171.40945434570312,49.87862014770508,251.39373779296875,15.554068565368652,230.894775390625,130.5437469482422,34.410030364990234,55.56494140625,24.175180435180664,67.88621520996094,77.81593322753906,105.75828552246094
2018-07-20,219.16050720214844,37.73902130126953,23.6200008392334,171.3711395263672,49.82723617553711,251.1063232421875,15.532410621643066,230.6793670654297,130.3098602294922,34.8568000793457,55.37269592285156,24.21912384033203,67.9049072265625,77.66375732421875,105.28887176513672
2018-07-23,219.0030059814453,37.49006271362305,23.5,171.91685485839844,49.79453659057617,251.57325744628906,15.667179107666016,231.11923217773438,130.5167236328125,34.7512092590332,55.12868881225586,24.553056716918945,68.251220703125,77.82487487792969,105.17621612548828
2018-07-24,220.70945739746094,38.03949737548828,23.5,172.6253662109375,49.17321014404297,252.83921813964844,15.86693000793457,232.2053680419922,130.80462646484375,35.27109146118164,55.82371520996094,24.62335777282715,68.62561798095703,78.53205871582031,104.86640167236328
2018-07-25,222.2933807373047,38.6575927734375,23.639999389648438,175.0381317138672,49.42081069946289,254.99411010742188,16.528759002685547,234.33279418945312,131.9202117919922,35.831600189208984,56.28953552246094,24.67607879638672,69.48673248291016,79.53463745117188,105.63624572753906
2018-07-26,223.25596618652344,38.228363037109375,23.459999084472656,172.3860321044922,50.14957809448242,254.39251708984375,15.806764602661133,233.6416015625,131.70436096191406,35.4822998046875,56.90322494506836,24.667295455932617,68.41970825195312,79.31085205078125,105.08231353759766
2018-07-27,222.50340270996094,38.365718841552734,23.459999084472656,170.05946350097656,49.901981353759766,252.6686553955078,15.147348403930664,232.12457275390625,130.65170288085938,35.53104782104492,56.659236907958984,24.72002601623535,67.24974060058594,78.73794555664062,104.8100814819336
2018-07-30,221.28700256347656,38.30561828613281,23.440000534057617,167.6562957763672,49.560951232910156,251.34890747070312,14.495148658752441,230.78707885742188,129.7970428466797,35.4822998046875,57.125057220458984,24.737598419189453,66.20145416259766,78.78272247314453,103.97451782226562
2018-07-31,222.4247589111328,38.51165771484375,23.479999542236328,168.93922424316406,49.46752166748047,252.58779907226562,14.783947944641113,231.9540252685547,130.5347442626953,35.644752502441406,57.02153778076172,24.561845779418945,66.3792953491211,79.60621643066406,104.46270751953125
2018-08-01,221.4971160888672,38.16826248168945,23.31999969482422,169.58074951171875,49.68241500854492,252.165771484375,14.986102104187012,231.6667938232422,130.3817901611328,35.3766975402832,56.23038864135742,24.561845779418945,66.97830963134766,79.62415313720703,103.94636535644531
2018-08-02,221.48825073242188,37.661766052246094,23.18000030517578,171.88815307617188,50.182273864746094,253.53956604003906,15.582948684692383,232.84268188476562,131.15550231933594,34.97052764892578,55.91984558105469,24.570632934570312,67.8206787109375,79.9195556640625,104.65985107421875
